x,y,species median
997.0,997.0,0.47664234
998.0,998.0,0.114769064
999.0,999.0,0.3080316
1000.0,1000.0,0.0056425463
1001.0,1001.0,0.51333463
1002.0,1002.0,0.042015392
1003.0,1003.0,0.44451734
1004.0,1004.0,0.5876744
1005.0,1005.0,0.35765743
1006.0,1006.0,0.28373083
1007.0,1007.0,0.5165112
1008.0,1008.0,0.4253672
1009.0,1009.0,0.119302094
1010.0,1010.0,0.60577446
1011.0,1011.0,0.24955986
1012.0,1012.0,0.14101572
1013.0,1013.0,0.71647394
1014.0,1014.0,0.00112876
1015.0,1015.0,0.2748031
1016.0,1016.0,0.10065991
1017.0,1017.0,0.4036138
1018.0,1018.0,0.097598575
1019.0,1019.0,0.1299036
1020.0,1020.0,0.030766875
1021.0,1021.0,0.45333445
1022.0,1022.0,0.20957837
1023.0,1023.0,0.4711816
1024.0,1024.0,0.1870663
1025.0,1025.0,0.47170734
1026.0,1026.0,0.519314
1027.0,1027.0,0.1419931
1028.0,1028.0,0.55139107
1029.0,1029.0,0.66957706
1030.0,1030.0,0.10405638
1031.0,1031.0,0.00420064
1032.0,1032.0,0.1477141
1033.0,1033.0,0.102037355
1034.0,1034.0,0.011904425
1035.0,1035.0,0.42399448
1036.0,1036.0,0.013797425
1037.0,1037.0,0.59407955
1038.0,1038.0,0.425414
1039.0,1039.0,0.4940731
1040.0,1040.0,0.49120897
1041.0,1041.0,0.58864766
1042.0,1042.0,0.6494454
1043.0,1043.0,0.25090057
1044.0,1044.0,0.5930122
1045.0,1045.0,0.20305458
1046.0,1046.0,0.19970104
1047.0,1047.0,0.10616039
1048.0,1048.0,0.17662442
1049.0,1049.0,0.11803222
1050.0,1050.0,0.007483454
1051.0,1051.0,0.4997531
1052.0,1052.0,0.006044394
1053.0,1053.0,0.13011785
1054.0,1054.0,0.4119784
1055.0,1055.0,0.01255233
1056.0,1056.0,0.3276176
1057.0,1057.0,0.453908
1058.0,1058.0,0.32441738
1059.0,1059.0,0.4054101
1060.0,1060.0,0.4010234
1061.0,1061.0,0.62699765
1062.0,1062.0,0.6784366
1063.0,1063.0,0.13617101
1064.0,1064.0,0.5620254
1065.0,1065.0,0.0049498677
1066.0,1066.0,0.3600699
1067.0,1067.0,0.45489576
1068.0,1068.0,0.5489199
1069.0,1069.0,0.22832707
1070.0,1070.0,0.37478673
1071.0,1071.0,0.00860747
1072.0,1072.0,0.50902474
1073.0,1073.0,0.31232563
1074.0,1074.0,0.50940865
1075.0,1075.0,0.082835644
1076.0,1076.0,0.62668973
1077.0,1077.0,0.10938649
1078.0,1078.0,0.5632925
1079.0,1079.0,0.33438084
1080.0,1080.0,0.3889059
1081.0,1081.0,0.059202358
1082.0,1082.0,0.13410755
1083.0,1083.0,0.6009213
1084.0,1084.0,0.4083753
1085.0,1085.0,0.006620614
1086.0,1086.0,0.16998547
1087.0,1087.0,0.5308004
1088.0,1088.0,0.32266483
1089.0,1089.0,0.25777033
1090.0,1090.0,0.46057737
1091.0,1091.0,0.500494
1092.0,1092.0,0.1879202
1093.0,1093.0,0.13806352
1094.0,1094.0,0.05975379
1095.0,1095.0,0.5377506
1096.0,1096.0,0.01052436
1097.0,1097.0,0.501001
1098.0,1098.0,0.13339436
1099.0,1099.0,0.526478
1100.0,1100.0,0.47122407
1101.0,1101.0,0.18728296
1102.0,1102.0,0.23314479
1103.0,1103.0,0.4197621
1104.0,1104.0,0.6308862
1105.0,1105.0,0.04009963
1106.0,1106.0,0.005274887
1107.0,1107.0,0.47928542
1108.0,1108.0,0.318056
1109.0,1109.0,0.4894408
1110.0,1110.0,0.13748303
1111.0,1111.0,0.694234
1112.0,1112.0,0.113635175
1113.0,1113.0,0.4588152
1114.0,1114.0,0.64382625
1115.0,1115.0,0.38847095
1116.0,1116.0,0.5051692
1117.0,1117.0,0.5828097
1118.0,1118.0,0.055618964
1119.0,1119.0,0.72016007
1120.0,1120.0,0.23543872
1121.0,1121.0,0.082882285
1122.0,1122.0,0.06878854
1123.0,1123.0,0.37810144
1124.0,1124.0,0.6620158
1125.0,1125.0,0.45658553
1126.0,1126.0,0.30184835
1127.0,1127.0,0.0019993281
1128.0,1128.0,0.4152841
1129.0,1129.0,0.45326293
1130.0,1130.0,0.025074264
1131.0,1131.0,0.3347518
1132.0,1132.0,0.531299
1133.0,1133.0,0.10682622
1134.0,1134.0,0.5012386
1135.0,1135.0,0.1717197
1136.0,1136.0,0.45352715
1137.0,1137.0,0.30799785
1138.0,1138.0,0.35243228
1139.0,1139.0,0.361209
1140.0,1140.0,0.38947275
1141.0,1141.0,0.08380616
1142.0,1142.0,0.006630332
1143.0,1143.0,0.23096457
1144.0,1144.0,0.62552553
1145.0,1145.0,0.00736598
1146.0,1146.0,0.16560625
1147.0,1147.0,0.07079786
1148.0,1148.0,0.45193848
1149.0,1149.0,0.21500888
1150.0,1150.0,0.39523363
1151.0,1151.0,0.62633413
1152.0,1152.0,0.40123948
1153.0,1153.0,0.23997422
1154.0,1154.0,0.09952829
1155.0,1155.0,0.6263535
1156.0,1156.0,0.33208966
1157.0,1157.0,0.49016064
1158.0,1158.0,0.53776383
1159.0,1159.0,0.43284804
1160.0,1160.0,0.33839694
1161.0,1161.0,0.45784608
1162.0,1162.0,0.46966487
1163.0,1163.0,0.01210288
1164.0,1164.0,0.0013550335
1165.0,1165.0,0.1447924
1166.0,1166.0,0.15034738
1167.0,1167.0,0.10779484
1168.0,1168.0,0.21577312
1169.0,1169.0,0.16656588
1170.0,1170.0,0.09525862
1171.0,1171.0,0.2776423
1172.0,1172.0,0.2966218
1173.0,1173.0,0.020268422
1174.0,1174.0,0.60612625
1175.0,1175.0,0.10559339
1176.0,1176.0,0.24082541
1177.0,1177.0,0.22156425
1178.0,1178.0,0.5654251
1179.0,1179.0,0.20712514
1180.0,1180.0,0.374186
1181.0,1181.0,0.03972697
1182.0,1182.0,0.68602556
1183.0,1183.0,0.1251957
1184.0,1184.0,0.5874951
1185.0,1185.0,0.6262239
1186.0,1186.0,0.14827533
1187.0,1187.0,0.020068474
1188.0,1188.0,0.47711328
1189.0,1189.0,0.4772604
1190.0,1190.0,0.015025239
1191.0,1191.0,0.085556164
1192.0,1192.0,0.0016813723
1193.0,1193.0,0.23876835
1194.0,1194.0,0.33099192
1195.0,1195.0,0.023794735
1196.0,1196.0,0.4924014
1197.0,1197.0,0.042536106
1198.0,1198.0,0.5998693
1199.0,1199.0,0.011052487
1200.0,1200.0,0.5323559
1201.0,1201.0,0.027671305
1202.0,1202.0,0.6375692
1203.0,1203.0,0.40468663
1204.0,1204.0,0.5305055
1205.0,1205.0,0.2920094
1206.0,1206.0,0.47337988
1207.0,1207.0,0.02292812
1208.0,1208.0,0.012732535
1209.0,1209.0,0.31664163
1210.0,1210.0,0.5005652
1211.0,1211.0,0.3077645
1212.0,1212.0,0.004654406
1213.0,1213.0,0.37672108
1214.0,1214.0,0.36196542
1215.0,1215.0,0.28353962
1216.0,1216.0,0.021221947
1217.0,1217.0,0.011665659
1218.0,1218.0,0.3385036
1219.0,1219.0,0.23501103
1220.0,1220.0,0.0051591685
1221.0,1221.0,0.22591561
1222.0,1222.0,0.08577371
1223.0,1223.0,0.029403757
1224.0,1224.0,0.13271895
1225.0,1225.0,0.17739645
1226.0,1226.0,0.29118916
1227.0,1227.0,0.09472582
1228.0,1228.0,0.33068857
1229.0,1229.0,0.4189289
1230.0,1230.0,0.30842847
1231.0,1231.0,0.35551885
1232.0,1232.0,0.66816527
1233.0,1233.0,0.0012323967
1234.0,1234.0,0.3931904
1235.0,1235.0,0.5633754
1236.0,1236.0,0.45932978
1237.0,1237.0,0.20306434
1238.0,1238.0,0.17635031
1239.0,1239.0,0.21504469
1240.0,1240.0,0.13590229
1241.0,1241.0,0.5070011
1242.0,1242.0,0.3119387
1243.0,1243.0,0.18206385
1244.0,1244.0,0.43688458
1245.0,1245.0,0.039819323
1246.0,1246.0,0.0069070538
1247.0,1247.0,0.008167979
1248.0,1248.0,0.15077424
1249.0,1249.0,0.1200869
1250.0,1250.0,0.4942415
1251.0,1251.0,0.5432848
1252.0,1252.0,0.076665334
1253.0,1253.0,0.45851684
1254.0,1254.0,0.37503785
1255.0,1255.0,0.09733071
1256.0,1256.0,0.3315873
1257.0,1257.0,0.057928674
1258.0,1258.0,0.1824564
1259.0,1259.0,0.005214935
1260.0,1260.0,0.014161095
1261.0,1261.0,0.028308026
1262.0,1262.0,0.6665788
1263.0,1263.0,0.45556402
1264.0,1264.0,0.08774084
1265.0,1265.0,0.02894188
1266.0,1266.0,0.10044255
1267.0,1267.0,0.4194768
1268.0,1268.0,0.037327822
1269.0,1269.0,0.38103223
1270.0,1270.0,0.3249233
1271.0,1271.0,0.5039364
1272.0,1272.0,0.6419633
1273.0,1273.0,0.0681817
1274.0,1274.0,0.36463693
1275.0,1275.0,0.045683734
1276.0,1276.0,0.16461255
1277.0,1277.0,0.47673926
1278.0,1278.0,0.39274597
1279.0,1279.0,0.46269748
1280.0,1280.0,0.374864
1281.0,1281.0,0.4363201
1282.0,1282.0,0.1089791
1283.0,1283.0,0.09001559
1284.0,1284.0,0.50877446
1285.0,1285.0,0.31846625
1286.0,1286.0,0.40889168
1287.0,1287.0,0.5183844
1288.0,1288.0,0.6118576
1289.0,1289.0,0.50240517
1290.0,1290.0,0.059463788
1291.0,1291.0,0.008153396
1292.0,1292.0,0.02375092
1293.0,1293.0,0.20880167
1294.0,1294.0,0.4451466
1295.0,1295.0,0.13179782
1296.0,1296.0,0.4403038
1297.0,1297.0,0.13557483
1298.0,1298.0,0.5071758
1299.0,1299.0,0.021403808
1300.0,1300.0,0.2726464
1301.0,1301.0,0.13287908
1302.0,1302.0,0.5238911
1303.0,1303.0,0.19740294
1304.0,1304.0,0.08632257
1305.0,1305.0,0.66640407
1306.0,1306.0,0.19758682
1307.0,1307.0,0.4423934
1308.0,1308.0,0.45083004
1309.0,1309.0,0.006662155
1310.0,1310.0,0.17610103
1311.0,1311.0,0.49564806
1312.0,1312.0,0.44357902
1313.0,1313.0,0.48327613
1314.0,1314.0,0.65564924
1315.0,1315.0,0.24853443
1316.0,1316.0,0.3212021
1317.0,1317.0,0.05447933
1318.0,1318.0,0.34419277
1319.0,1319.0,0.4127748
1320.0,1320.0,0.04690357
1321.0,1321.0,0.5338854
1322.0,1322.0,0.363608
1323.0,1323.0,0.17053597
1324.0,1324.0,0.33538684
1325.0,1325.0,0.4820306
1326.0,1326.0,0.55069137
1327.0,1327.0,0.5759756
1328.0,1328.0,0.3444606
1329.0,1329.0,0.57534397
1330.0,1330.0,0.49694762
1331.0,1331.0,0.57533985
1332.0,1332.0,0.6656125
1333.0,1333.0,0.23316997
1334.0,1334.0,0.01964911
1335.0,1335.0,0.17067698
1336.0,1336.0,0.0056140237
1337.0,1337.0,0.10992603
1338.0,1338.0,0.51552767
1339.0,1339.0,0.080787465
1340.0,1340.0,0.33389536
1341.0,1341.0,0.3502099
1342.0,1342.0,0.39708528
1343.0,1343.0,0.10703771
1344.0,1344.0,0.081851095
1345.0,1345.0,0.30496237
1346.0,1346.0,0.010933509
1347.0,1347.0,0.015753457
1348.0,1348.0,0.3770837
1349.0,1349.0,0.2123684
1350.0,1350.0,0.2437691
1351.0,1351.0,0.3035021
1352.0,1352.0,0.25979283
1353.0,1353.0,0.0070748925
1354.0,1354.0,0.46146792
1355.0,1355.0,0.27227122
1356.0,1356.0,0.06385854
1357.0,1357.0,0.18002102
1358.0,1358.0,0.56949276
1359.0,1359.0,0.60574895
1360.0,1360.0,0.029800206
1361.0,1361.0,0.13914324
1362.0,1362.0,0.46407032
1363.0,1363.0,0.37518504
1364.0,1364.0,0.19711144
1365.0,1365.0,0.12360149
1366.0,1366.0,0.33379066
1367.0,1367.0,0.23376285
1368.0,1368.0,0.14691198
1369.0,1369.0,0.04985294
1370.0,1370.0,0.13505973
1371.0,1371.0,0.10729213
1372.0,1372.0,0.017503848
1373.0,1373.0,0.18024574
1374.0,1374.0,0.27938515
1375.0,1375.0,0.021060714
1376.0,1376.0,0.410996
1377.0,1377.0,0.1909732
1378.0,1378.0,0.2177209
1379.0,1379.0,0.12780549
1380.0,1380.0,0.5816074
1381.0,1381.0,0.2484429
1382.0,1382.0,0.16390131
1383.0,1383.0,0.68336034
1384.0,1384.0,0.0067771357
1385.0,1385.0,0.14035153
1386.0,1386.0,0.26042432
1387.0,1387.0,0.012968612
1388.0,1388.0,0.24781924
1389.0,1389.0,0.115919955
1390.0,1390.0,0.09135095
1391.0,1391.0,0.011455131
1392.0,1392.0,0.022711655
1393.0,1393.0,0.29833218
1394.0,1394.0,0.098373204
1395.0,1395.0,0.007980987
1396.0,1396.0,0.011830559
1397.0,1397.0,0.47771528
1398.0,1398.0,0.46206778
1399.0,1399.0,0.6138851
1400.0,1400.0,0.45244458
1401.0,1401.0,0.46387476
1402.0,1402.0,0.1481652
1403.0,1403.0,0.18334156
1404.0,1404.0,0.50273496
1405.0,1405.0,0.33579502
1406.0,1406.0,0.62285393
1407.0,1407.0,0.4254044
1408.0,1408.0,0.64587003
1409.0,1409.0,0.04029531
1410.0,1410.0,0.007123133
1411.0,1411.0,0.004462704
1412.0,1412.0,0.19799154
1413.0,1413.0,0.46284488
1414.0,1414.0,0.3621617
1415.0,1415.0,0.527234
1416.0,1416.0,0.047929354
1417.0,1417.0,0.18328929
1418.0,1418.0,0.62438136
1419.0,1419.0,0.17420095
1420.0,1420.0,0.27007982
1421.0,1421.0,0.38458523
1422.0,1422.0,0.15683135
1423.0,1423.0,0.055652536
1424.0,1424.0,0.35487732
1425.0,1425.0,0.30349955
1426.0,1426.0,0.3811259
1427.0,1427.0,0.027089901
1428.0,1428.0,0.55472183
1429.0,1429.0,0.32664815
1430.0,1430.0,0.44474998
1431.0,1431.0,0.5953857
1432.0,1432.0,0.5520502
1433.0,1433.0,0.48531243
1434.0,1434.0,0.4423784
1435.0,1435.0,0.0978902
1436.0,1436.0,0.35282367
1437.0,1437.0,0.15821667
1438.0,1438.0,0.34232438
1439.0,1439.0,0.5402931
1440.0,1440.0,0.548011
1441.0,1441.0,0.12055826
1442.0,1442.0,0.13569425
1443.0,1443.0,0.02960469
1444.0,1444.0,0.4400599
1445.0,1445.0,0.035390023
1446.0,1446.0,0.28532368
1447.0,1447.0,0.33529136
1448.0,1448.0,0.11427349
1449.0,1449.0,0.03454448
1450.0,1450.0,0.09720992
1451.0,1451.0,0.009184668
1452.0,1452.0,0.037260268
1453.0,1453.0,0.004578925
1454.0,1454.0,0.017618129
1455.0,1455.0,0.3761409
1456.0,1456.0,0.17925376
1457.0,1457.0,0.027303679
1458.0,1458.0,0.010987071
1459.0,1459.0,0.009984369
1460.0,1460.0,0.4240734
1461.0,1461.0,0.53369695
1462.0,1462.0,0.028068587
1463.0,1463.0,0.56193465
1464.0,1464.0,0.0928075
1465.0,1465.0,0.25298625
1466.0,1466.0,0.45623058
1467.0,1467.0,0.018473547
1468.0,1468.0,0.12624414
1469.0,1469.0,0.0038442637
1470.0,1470.0,0.13289021
1471.0,1471.0,0.057135865
1472.0,1472.0,0.56725353
1473.0,1473.0,0.109601766
1474.0,1474.0,0.42813393
1475.0,1475.0,0.04328184
1476.0,1476.0,0.38908884
1477.0,1477.0,0.16998109
1478.0,1478.0,0.11099
1479.0,1479.0,0.40236768
1480.0,1480.0,0.16448063
1481.0,1481.0,0.43184668
1482.0,1482.0,0.4772842
1483.0,1483.0,0.123912685
1484.0,1484.0,0.012853652
1485.0,1485.0,0.078421526
1486.0,1486.0,0.07818247
1487.0,1487.0,0.57641083
1488.0,1488.0,0.28656793
1489.0,1489.0,0.044002023
1490.0,1490.0,0.32269755
1491.0,1491.0,0.49120516
1492.0,1492.0,0.43339837
1493.0,1493.0,0.08725499
1494.0,1494.0,0.5847637
1495.0,1495.0,0.4373661
1496.0,1496.0,0.2050548
1497.0,1497.0,0.46726117
1498.0,1498.0,0.39842218
1499.0,1499.0,0.34590518
1500.0,1500.0,0.4758805
1501.0,1501.0,0.26138952
1502.0,1502.0,0.3910544
1503.0,1503.0,0.31943634
1504.0,1504.0,0.011003713
1505.0,1505.0,0.5767925
1506.0,1506.0,0.39266834
1507.0,1507.0,0.43307078
1508.0,1508.0,0.6173519
1509.0,1509.0,0.6175306
1510.0,1510.0,0.06282378
1511.0,1511.0,6.588245E-4
1512.0,1512.0,0.41333118
1513.0,1513.0,0.029230276
1514.0,1514.0,0.43854052
1515.0,1515.0,0.5284858
1516.0,1516.0,0.25849926
1517.0,1517.0,0.02259471
1518.0,1518.0,0.54090726
1519.0,1519.0,0.0500084
1520.0,1520.0,0.052069664
1521.0,1521.0,0.49239495
1522.0,1522.0,0.47687167
1523.0,1523.0,0.51271063
1524.0,1524.0,0.4851578
1525.0,1525.0,0.3942284
1526.0,1526.0,0.49599501
1527.0,1527.0,0.506125
1528.0,1528.0,0.014715507
1529.0,1529.0,0.12937059
1530.0,1530.0,0.10203439
1531.0,1531.0,0.11358818
1532.0,1532.0,0.085681245
1533.0,1533.0,0.19587283
1534.0,1534.0,0.24775454
1535.0,1535.0,0.5230571
1536.0,1536.0,0.54762113
1537.0,1537.0,0.055964414
1538.0,1538.0,0.41572207
1539.0,1539.0,0.26457205
1540.0,1540.0,0.001182643
1541.0,1541.0,0.11386764
1542.0,1542.0,0.147786
1543.0,1543.0,0.406734
1544.0,1544.0,0.49848253
1545.0,1545.0,0.408965
1546.0,1546.0,0.17530385
1547.0,1547.0,0.08874618
1548.0,1548.0,0.2872079
1549.0,1549.0,0.4140715
1550.0,1550.0,0.45791882
1551.0,1551.0,0.34284016
1552.0,1552.0,0.44196853
1553.0,1553.0,0.4963299
1554.0,1554.0,0.45467833
1555.0,1555.0,0.14774926
1556.0,1556.0,0.08530421
1557.0,1557.0,0.11214018
1558.0,1558.0,0.2268138
1559.0,1559.0,0.020003773
1560.0,1560.0,0.42023215
1561.0,1561.0,0.26417965
1562.0,1562.0,0.36892265
1563.0,1563.0,0.072828315
1564.0,1564.0,0.032997187
1565.0,1565.0,0.43262666
1566.0,1566.0,0.023415767
1567.0,1567.0,0.29772556
1568.0,1568.0,0.12565011
1569.0,1569.0,0.390967
1570.0,1570.0,0.007892455
1571.0,1571.0,0.48735994
1572.0,1572.0,0.07555511
1573.0,1573.0,0.49516055
1574.0,1574.0,0.049193628
1575.0,1575.0,0.025369404
1576.0,1576.0,0.4462261
1577.0,1577.0,0.12330983
1578.0,1578.0,0.54451466
1579.0,1579.0,0.11055356
1580.0,1580.0,0.042022794
1581.0,1581.0,0.14789633
1582.0,1582.0,0.35763633
1583.0,1583.0,0.2802711
1584.0,1584.0,0.0068158275
1585.0,1585.0,0.37364548
1586.0,1586.0,0.33130398
1587.0,1587.0,0.5895998
1588.0,1588.0,0.009727933
1589.0,1589.0,0.34405556
1590.0,1590.0,0.6550852
1591.0,1591.0,0.022660201
1592.0,1592.0,0.40776354
1593.0,1593.0,0.46573964
1594.0,1594.0,0.63754547
1595.0,1595.0,0.14331804
1596.0,1596.0,0.5739793
1597.0,1597.0,0.48871025
1598.0,1598.0,0.21901998
1599.0,1599.0,0.009069427
1600.0,1600.0,0.46665296
1601.0,1601.0,0.4379263
1602.0,1602.0,0.58226854
1603.0,1603.0,0.12307445
1604.0,1604.0,0.3357697
1605.0,1605.0,0.0931541
1606.0,1606.0,0.1385672
1607.0,1607.0,0.39594173
1608.0,1608.0,0.4065416
1609.0,1609.0,0.6912223
1610.0,1610.0,0.008181761
1611.0,1611.0,0.13514484
1612.0,1612.0,0.564516
1613.0,1613.0,0.542096
1614.0,1614.0,0.36451825
1615.0,1615.0,0.14846225
1616.0,1616.0,0.4431789
1617.0,1617.0,0.08308831
1618.0,1618.0,0.12904401
1619.0,1619.0,0.1477393
1620.0,1620.0,0.5076535
1621.0,1621.0,0.45057446
1622.0,1622.0,0.47120485
1623.0,1623.0,0.47584513
1624.0,1624.0,0.45599514
1625.0,1625.0,0.28524977
1626.0,1626.0,0.48662448
1627.0,1627.0,0.50587726
1628.0,1628.0,0.02147383
1629.0,1629.0,0.5605422
1630.0,1630.0,0.70291436
1631.0,1631.0,0.21530525
1632.0,1632.0,0.118724845
1633.0,1633.0,0.1207759
1634.0,1634.0,0.13279961
1635.0,1635.0,0.45880377
1636.0,1636.0,0.27550963
1637.0,1637.0,0.08197995
1638.0,1638.0,0.043902162
1639.0,1639.0,0.010439081
1640.0,1640.0,0.339257
1641.0,1641.0,0.3480359
1642.0,1642.0,0.30651602
1643.0,1643.0,0.089910954
1644.0,1644.0,0.57410616
1645.0,1645.0,0.6111327
1646.0,1646.0,0.27823344
1647.0,1647.0,0.28878197
1648.0,1648.0,0.167501
1649.0,1649.0,0.17821656
1650.0,1650.0,0.012409669
1651.0,1651.0,0.47794747
1652.0,1652.0,0.029652065
1653.0,1653.0,0.031092988
1654.0,1654.0,0.018000355
1655.0,1655.0,0.4685258
1656.0,1656.0,0.24512762
1657.0,1657.0,0.18028581
1658.0,1658.0,0.004083529
1659.0,1659.0,0.3560399
1660.0,1660.0,0.05416303
1661.0,1661.0,0.027191505
1662.0,1662.0,0.5974073
1663.0,1663.0,0.31748438
1664.0,1664.0,0.5408857
1665.0,1665.0,0.53330505
1666.0,1666.0,0.48317057
1667.0,1667.0,0.33689317
1668.0,1668.0,0.20890659
1669.0,1669.0,0.006167428
1670.0,1670.0,0.028776603
1671.0,1671.0,0.08553307
1672.0,1672.0,0.49876806
1673.0,1673.0,0.47634968
1674.0,1674.0,0.65436065
1675.0,1675.0,0.01885035
1676.0,1676.0,0.25634667
1677.0,1677.0,0.15677617
1678.0,1678.0,0.4688978
1679.0,1679.0,0.46430355
1680.0,1680.0,0.070897736
1681.0,1681.0,0.58854717
1682.0,1682.0,0.46497384
1683.0,1683.0,0.030866234
1684.0,1684.0,0.14246069
1685.0,1685.0,0.029539485
1686.0,1686.0,0.07861761
1687.0,1687.0,0.073090665
1688.0,1688.0,0.4020904
1689.0,1689.0,0.30161518
1690.0,1690.0,0.45949095
1691.0,1691.0,0.077098764
1692.0,1692.0,0.26355284
1693.0,1693.0,0.45707706
1694.0,1694.0,0.4553668
1695.0,1695.0,0.17444462
1696.0,1696.0,0.43328843
1697.0,1697.0,0.39494443
1698.0,1698.0,0.471477
1699.0,1699.0,0.3463964
1700.0,1700.0,0.15754916
1701.0,1701.0,0.4128892
1702.0,1702.0,0.42638624
1703.0,1703.0,0.14379923
1704.0,1704.0,0.10985775
1705.0,1705.0,0.009999472
1706.0,1706.0,0.34500182
1707.0,1707.0,0.521321
1708.0,1708.0,0.34664312
1709.0,1709.0,0.102337636
1710.0,1710.0,0.021682072
1711.0,1711.0,0.5945657
1712.0,1712.0,0.008342574
1713.0,1713.0,0.57247794
1714.0,1714.0,0.14372656
1715.0,1715.0,0.20341302
1716.0,1716.0,0.6012274
1717.0,1717.0,0.07278171
1718.0,1718.0,0.0076462114
1719.0,1719.0,0.33320513
1720.0,1720.0,0.013706408
1721.0,1721.0,0.2894086
1722.0,1722.0,0.49395344
1723.0,1723.0,0.38769224
1724.0,1724.0,0.41809568
1725.0,1725.0,0.3784314
1726.0,1726.0,0.22429414
1727.0,1727.0,0.1536981
1728.0,1728.0,0.57974297
1729.0,1729.0,0.14325352
1730.0,1730.0,0.3657046
1731.0,1731.0,0.3455612
1732.0,1732.0,0.47686645
1733.0,1733.0,0.55754197
1734.0,1734.0,0.0024684332
1735.0,1735.0,0.14572668
1736.0,1736.0,0.44439352
1737.0,1737.0,0.35572165
1738.0,1738.0,0.48277718
1739.0,1739.0,0.6599065
1740.0,1740.0,0.3540036
1741.0,1741.0,0.5577233
1742.0,1742.0,0.58355945
1743.0,1743.0,0.5697875
1744.0,1744.0,0.63920355
1745.0,1745.0,0.23115402
1746.0,1746.0,0.070774004
1747.0,1747.0,0.4367236
1748.0,1748.0,0.012195729
1749.0,1749.0,0.020773677
1750.0,1750.0,0.022346709
1751.0,1751.0,0.42811933
1752.0,1752.0,0.39794338
1753.0,1753.0,0.16419615
1754.0,1754.0,0.25504908
1755.0,1755.0,0.02383922
1756.0,1756.0,0.0059857885
1757.0,1757.0,0.49408028
1758.0,1758.0,0.03864078
1759.0,1759.0,0.2575398
1760.0,1760.0,0.34055156
1761.0,1761.0,0.13748875
1762.0,1762.0,0.1821415
1763.0,1763.0,0.3006934
1764.0,1764.0,0.31498632
1765.0,1765.0,0.36011544
1766.0,1766.0,0.19389798
1767.0,1767.0,0.44254357
1768.0,1768.0,0.5781318
1769.0,1769.0,0.49899313
1770.0,1770.0,0.07714162
1771.0,1771.0,0.5940482
1772.0,1772.0,0.04448277
1773.0,1773.0,0.15197197
1774.0,1774.0,0.18703936
1775.0,1775.0,0.044951934
1776.0,1776.0,0.4985364
1777.0,1777.0,0.1400268
1778.0,1778.0,0.5529499
1779.0,1779.0,0.57393473
1780.0,1780.0,0.5586157
1781.0,1781.0,0.5658067
1782.0,1782.0,0.45020896
1783.0,1783.0,0.6312532
1784.0,1784.0,0.48300064
1785.0,1785.0,0.02653723
1786.0,1786.0,0.06248903
1787.0,1787.0,0.48367354
1788.0,1788.0,0.023024684
1789.0,1789.0,0.007308911
1790.0,1790.0,0.5568929
1791.0,1791.0,0.19784485
1792.0,1792.0,0.27346084
1793.0,1793.0,0.5048399
1794.0,1794.0,0.18841077
1795.0,1795.0,0.09659116
1796.0,1796.0,0.1935344
1797.0,1797.0,0.5132645
1798.0,1798.0,0.64844936
1799.0,1799.0,0.55437124
1800.0,1800.0,0.49187002
1801.0,1801.0,0.6030534
1802.0,1802.0,0.1701441
1803.0,1803.0,0.35756716
1804.0,1804.0,0.21685965
1805.0,1805.0,0.14309917
1806.0,1806.0,0.014634993
1807.0,1807.0,0.40074366
1808.0,1808.0,0.500338
1809.0,1809.0,0.23367766
1810.0,1810.0,0.15993838
1811.0,1811.0,0.29857746
1812.0,1812.0,0.5412329
1813.0,1813.0,0.16095702
1814.0,1814.0,0.16726355
1815.0,1815.0,0.049850076
1816.0,1816.0,0.11447944
1817.0,1817.0,0.28835464
1818.0,1818.0,0.4134015
1819.0,1819.0,0.54694825
1820.0,1820.0,0.5070888
1821.0,1821.0,0.122998975
1822.0,1822.0,0.39343596
1823.0,1823.0,0.18909718
1824.0,1824.0,0.32326204
1825.0,1825.0,0.70232314
1826.0,1826.0,0.48252192
1827.0,1827.0,0.121416815
1828.0,1828.0,0.44537613
1829.0,1829.0,0.4304514
1830.0,1830.0,0.51858217
1831.0,1831.0,0.018262124
1832.0,1832.0,0.0037648857
1833.0,1833.0,0.48228356
1834.0,1834.0,0.5844833
1835.0,1835.0,0.44224185
1836.0,1836.0,0.08532365
1837.0,1837.0,0.49138764
1838.0,1838.0,0.07430817
1839.0,1839.0,0.09457592
1840.0,1840.0,0.303161
1841.0,1841.0,0.19897467
1842.0,1842.0,0.016944094
1843.0,1843.0,0.17907478
1844.0,1844.0,0.4522706
1845.0,1845.0,0.5336252
1846.0,1846.0,0.63124526
1847.0,1847.0,0.30763727
1848.0,1848.0,0.05430326
1849.0,1849.0,0.13363832
1850.0,1850.0,0.120343834
1851.0,1851.0,0.1938047
1852.0,1852.0,0.15472613
1853.0,1853.0,0.5011351
1854.0,1854.0,0.24738124
1855.0,1855.0,0.44767195
1856.0,1856.0,0.48967227
1857.0,1857.0,0.33093002
1858.0,1858.0,0.643991
1859.0,1859.0,0.4097882
1860.0,1860.0,0.48939648
1861.0,1861.0,0.31750482
1862.0,1862.0,0.52346
1863.0,1863.0,0.28137192
1864.0,1864.0,0.45583612
1865.0,1865.0,0.455794
1866.0,1866.0,0.43904212
1867.0,1867.0,0.46930477
1868.0,1868.0,0.18919024
1869.0,1869.0,0.22652598
1870.0,1870.0,0.25309658
1871.0,1871.0,0.4741059
